# Theoretical BHMF at redshift 5. Liu & Inayoshi (2024). 
# Parameters: n_0h = 1e-3 Mpc-3, n_0l = 1e0 Mpc-3
# Data explanation: M_BH [M_sun], black hole mass measured in solar masses; Phi_h [Mpc-3 dex-1], BHMF (unobscured + obscured) of heavy-seed BHs; Phi_l [Mpc-3 dex-1], BHMF (unobscured + obscured) of light-seed BHs.
M_BH, Phi_h, Phi_l
1.883649089489800810e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.927524913190936218e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.972422736114853636e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.018366363681561193e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.065380155810529139e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.113489039836647265e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.162718523727020337e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.213094709605637700e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.264644307593060013e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.317394649968478770e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.371373705661655507e+00, 0.000000000000000000e+00, 1.467053630540237716e-30
2.426610095082415430e+00, 0.000000000000000000e+00, 2.525197468754864447e-30
2.483133105295570520e+00, 0.000000000000000000e+00, 4.291366867575006144e-30
2.540972705549305211e+00, 0.000000000000000000e+00, 7.206839582924925399e-30
2.600159563165272303e+00, 0.000000000000000000e+00, 1.197069785655948468e-29
2.660725059798809689e+00, 0.000000000000000000e+00, 1.968227318918550878e-29
2.722701308077912330e+00, 0.000000000000000000e+00, 3.205884538619086260e-29
2.786121168629770217e+00, 0.000000000000000000e+00, 5.176704612720063048e-29
2.851018267503909520e+00, 0.000000000000000000e+00, 8.292559943579439026e-29
2.917427014001166885e+00, 0.000000000000000000e+00, 1.318656120549481584e-28
2.985382618917959974e+00, 0.000000000000000000e+00, 2.082771376693235617e-28
3.054921113215513184e+00, 0.000000000000000000e+00, 3.269338617370242879e-28
3.126079367123955066e+00, 0.000000000000000000e+00, 5.102813222494827467e-28
3.198895109691398453e+00, 0.000000000000000000e+00, 7.923125438953999491e-28
3.273406948788382120e+00, 0.000000000000000000e+00, 1.224359507597534522e-27
3.349654391578277046e+00, 0.000000000000000000e+00, 1.883730524479788148e-27
3.427677865464503704e+00, 0.000000000000000000e+00, 2.886567665651567900e-27
3.507518739525680385e+00, 0.000000000000000000e+00, 4.406951047776102472e-27
3.589219346450053028e+00, 0.000000000000000000e+00, 6.705234290131381802e-27
3.672823004980847461e+00, 0.000000000000000000e+00, 1.016999782946039774e-26
3.758374042884442545e+00, 0.000000000000000000e+00, 1.538005712918715111e-26
3.845917820453535363e+00, 0.000000000000000000e+00, 2.319595538223428121e-26
3.935500754557774705e+00, 0.000000000000000000e+00, 3.489473049963710403e-26
4.027170343254590890e+00, 0.000000000000000000e+00, 5.236808805195104640e-26
4.120975190973302560e+00, 0.000000000000000000e+00, 7.841332007068172475e-26
4.216965034285822256e+00, 0.000000000000000000e+00, 1.171596566351910691e-25
4.315190768277653355e+00, 0.000000000000000000e+00, 1.746920497210589375e-25
4.415704473533125451e+00, 0.000000000000000000e+00, 2.599622848393228275e-25
4.518559443749224691e+00, 0.000000000000000000e+00, 3.861175407599805353e-25
4.623810213992603835e+00, 0.000000000000000000e+00, 5.724344194918277268e-25
4.731512589614806252e+00, 0.000000000000000000e+00, 8.471296716230479803e-25
4.841723675840994723e+00, 0.000000000000000000e+00, 1.251438195048586118e-24
4.954501908047903136e+00, 0.000000000000000000e+00, 1.845519797959021209e-24
5.069907082747044491e+00, 0.000000000000000000e+00, 2.717000539792613945e-24
5.188000389289611824e+00, 0.000000000000000000e+00, 3.993303122913460957e-24
5.308844442309883505e+00, 0.000000000000000000e+00, 5.859417498337408123e-24
5.432503314924331583e+00, 0.000000000000000000e+00, 8.583469193843994459e-24
5.559042572704036012e+00, 0.000000000000000000e+00, 1.255344563454403648e-23
5.688529308438415200e+00, 0.000000000000000000e+00, 1.832986182083396358e-23
5.821032177708715061e+00, 0.000000000000000000e+00, 2.672115720294549893e-23
5.956621435290104571e+00, 0.000000000000000000e+00, 3.889145494342810947e-23
6.095368972401692176e+00, 0.000000000000000000e+00, 5.651431778224241869e-23
6.237348354824193031e+00, 0.000000000000000000e+00, 8.199176856008859021e-23
6.382634861905487789e+00, 0.000000000000000000e+00, 1.187657587363792006e-22
6.531305526474724843e+00, 0.000000000000000000e+00, 1.717603696486876463e-22
6.683439175686147316e+00, 0.000000000000000000e+00, 2.480085742102309138e-22
6.839116472814295022e+00, 0.000000000000000000e+00, 3.575391106796392287e-22
6.998419960022734365e+00, 0.000000000000000000e+00, 5.146293303474698635e-22
7.161434102129020651e+00, 0.000000000000000000e+00, 7.395720978781342333e-22
7.328245331389041439e+00, 0.000000000000000000e+00, 1.061163522017846463e-21
7.498942093324558300e+00, 0.000000000000000000e+00, 1.520199768845188836e-21
7.673614893618189825e+00, 0.000000000000000000e+00, 2.174384100424774311e-21
7.852356346100718198e+00, 0.000000000000000000e+00, 3.105201431821843030e-21
8.035261221856174529e+00, 0.000000000000000000e+00, 4.427533310615194970e-21
8.222426499470712358e+00, 0.000000000000000000e+00, 6.303083422739597636e-21
8.413951416451952880e+00, 0.000000000000000000e+00, 8.959092677018875119e-21
8.609937521846008579e+00, 0.000000000000000000e+00, 1.271438466504821068e-20
8.810488730080141551e+00, 0.000000000000000000e+00, 1.801555257589203786e-20
9.015711376059570625e+00, 0.000000000000000000e+00, 2.548715305918464425e-20
9.225714271547630574e+00, 0.000000000000000000e+00, 3.600121336810772495e-20
9.440608762859234560e+00, 0.000000000000000000e+00, 5.077332358181204602e-20
9.660508789898132775e+00, 0.000000000000000000e+00, 7.149526216732865748e-20
9.885530946569389243e+00, 0.000000000000000000e+00, 1.005177414749795465e-19
1.011579454259898547e+01, 0.000000000000000000e+00, 1.411017970302109623e-19
1.035142166679343845e+01, 0.000000000000000000e+00, 1.977640328207795109e-19
1.059253725177289063e+01, 0.000000000000000000e+00, 2.767499794513307014e-19
1.083926914021203736e+01, 0.000000000000000000e+00, 3.866820319356600365e-19
1.109174815262401381e+01, 0.000000000000000000e+00, 5.394448880440804084e-19
1.135010815672315232e+01, 0.000000000000000000e+00, 7.513935433607634791e-19
1.161448613840342858e+01, 0.000000000000000000e+00, 1.044998625047114335e-18
1.188502227437018632e+01, 0.000000000000000000e+00, 1.451083696547885696e-18
1.216186000646368193e+01, 0.000000000000000000e+00, 2.011862495046551199e-18
1.244514611771385404e+01, 0.000000000000000000e+00, 2.785055307988275557e-18
1.273503081016662009e+01, 0.000000000000000000e+00, 3.849458706159822407e-18
1.303166778452299823e+01, 0.000000000000000000e+00, 5.312469337330781834e-18
1.333521432163324327e+01, 0.000000000000000000e+00, 7.320230578358513884e-18
1.364583136588925072e+01, 0.000000000000000000e+00, 1.007129384482959734e-17
1.396368361055938223e+01, 0.000000000000000000e+00, 1.383498168081504510e-17
1.428893958511103435e+01, 0.000000000000000000e+00, 1.897603017724081422e-17
1.462177174456718021e+01, 0.000000000000000000e+00, 2.598760350873923466e-17
1.496235656094433253e+01, 0.000000000000000000e+00, 3.553545216739062849e-17
1.531087461682029982e+01, 0.000000000000000000e+00, 4.851687914066175463e-17
1.566751070108148980e+01, 0.000000000000000000e+00, 6.613935018504442840e-17
1.603245390690041461e+01, 0.000000000000000000e+00, 9.002512013552805044e-17
1.640589773199539181e+01, 0.000000000000000000e+00, 1.223502563439129140e-16
1.678804018122560393e+01, 0.000000000000000000e+00, 1.660290641300482649e-16
1.717908387157588379e+01, 0.000000000000000000e+00, 2.249583396569058681e-16
1.757923613958692499e+01, 0.000000000000000000e+00, 3.043403269106395736e-16
1.798870915128788184e+01, 0.000000000000000000e+00, 4.111090381132925786e-16
1.840772001468955921e+01, 0.000000000000000000e+00, 5.544920957528640785e-16
1.883649089489800943e+01, 0.000000000000000000e+00, 7.467499619168769400e-16
1.927524913190936218e+01, 0.000000000000000000e+00, 1.004146965296700754e-15
1.972422736114853947e+01, 0.000000000000000000e+00, 1.348224718482149560e-15
2.018366363681561282e+01, 0.000000000000000000e+00, 1.807469356533685110e-15
2.065380155810529672e+01, 0.000000000000000000e+00, 2.419490814647808757e-15
2.113489039836647265e+01, 0.000000000000000000e+00, 3.233866735171882560e-15
2.162718523727020781e+01, 0.000000000000000000e+00, 4.315847623435952052e-15
2.213094709605638499e+01, 0.000000000000000000e+00, 5.751176170444903749e-15
2.264644307593060191e+01, 0.000000000000000000e+00, 7.652345522542567929e-15
2.317394649968479214e+01, 0.000000000000000000e+00, 1.016671284032128192e-14
2.371373705661655862e+01, 0.000000000000000000e+00, 1.348700095265578689e-14
2.426610095082416407e+01, 0.000000000000000000e+00, 1.786486877740526269e-14
2.483133105295571141e+01, 0.000000000000000000e+00, 2.362841859593177502e-14
2.540972705549306099e+01, 0.000000000000000000e+00, 3.120474537542601064e-14
2.600159563165271592e+01, 0.000000000000000000e+00, 4.114893279564220906e-14
2.660725059798809156e+01, 0.000000000000000000e+00, 5.418127815985406019e-14
2.722701308077912330e+01, 0.000000000000000000e+00, 7.123500347566990288e-14
2.786121168629770395e+01, 0.000000000000000000e+00, 9.351730683647461298e-14
2.851018267503908987e+01, 0.000000000000000000e+00, 1.225873566581106126e-13
2.917427014001166796e+01, 0.000000000000000000e+00, 1.604557682070587558e-13
2.985382618917959618e+01, 0.000000000000000000e+00, 2.097112724663110496e-13
3.054921113215513273e+01, 0.000000000000000000e+00, 2.736817475645824193e-13
3.126079367123955066e+01, 0.000000000000000000e+00, 3.566386009353464760e-13
3.198895109691398275e+01, 0.000000000000000000e+00, 4.640557498505474000e-13
3.273406948788382209e+01, 0.000000000000000000e+00, 6.029372511538180821e-13
3.349654391578277313e+01, 0.000000000000000000e+00, 7.822311023572456509e-13
3.427677865464503526e+01, 0.000000000000000000e+00, 1.013351027520579375e-12
3.507518739525680473e+01, 0.000000000000000000e+00, 1.310833356608466370e-12
3.589219346450052939e+01, 0.000000000000000000e+00, 1.693162628973841627e-12
3.672823004980847372e+01, 0.000000000000000000e+00, 2.183807571055692622e-12
3.758374042884442900e+01, 0.000000000000000000e+00, 2.812518939749415498e-12
3.845917820453536251e+01, 0.000000000000000000e+00, 3.616952779730621930e-12
3.935500754557775593e+01, 0.000000000000000000e+00, 4.644697386619195522e-12
4.027170343254591955e+01, 0.000000000000000000e+00, 5.955800263751062893e-12
4.120975190973302915e+01, 0.000000000000000000e+00, 7.625913287457634909e-12
4.216965034285824032e+01, 0.000000000000000000e+00, 9.750200961990129935e-12
4.315190768277653177e+01, 0.000000000000000000e+00, 1.244818901862971442e-11
4.415704473533126873e+01, 0.000000000000000000e+00, 1.586976983929156905e-11
4.518559443749224869e+01, 0.000000000000000000e+00, 2.020262863404303242e-11
4.623810213992604901e+01, 0.000000000000000000e+00, 2.568141157939715342e-11
4.731512589614803943e+01, 0.000000000000000000e+00, 3.259902615722692604e-11
4.841723675840992769e+01, 0.000000000000000000e+00, 4.132054696446658104e-11
4.954501908047901537e+01, 0.000000000000000000e+00, 5.230029995186442307e-11
5.069907082747043603e+01, 0.000000000000000000e+00, 6.610281752237207974e-11
5.188000389289611292e+01, 0.000000000000000000e+00, 8.342849982217921605e-11
5.308844442309883505e+01, 0.000000000000000000e+00, 1.051449881793987070e-10
5.432503314924332471e+01, 0.000000000000000000e+00, 1.323254599723981331e-10
5.559042572704036189e+01, 0.000000000000000000e+00, 1.662952960745737013e-10
5.688529308438415200e+01, 0.000000000000000000e+00, 2.086888591454876014e-10
5.821032177708714528e+01, 0.000000000000000000e+00, 2.615184613221732540e-10
5.956621435290104927e+01, 0.000000000000000000e+00, 3.272580022825697435e-10
6.095368972401692531e+01, 0.000000000000000000e+00, 4.089442337563766335e-10
6.237348354824193564e+01, 0.000000000000000000e+00, 5.102991663367696629e-10
6.382634861905487611e+01, 0.000000000000000000e+00, 6.358777926997780970e-10
6.531305526474724843e+01, 0.000000000000000000e+00, 7.912460740670319024e-10
6.683439175686147848e+01, 0.000000000000000000e+00, 9.831950418248676620e-10
6.839116472814295378e+01, 0.000000000000000000e+00, 1.219997924573228866e-09
6.998419960022735609e+01, 0.000000000000000000e+00, 1.511718445867406641e-09
7.161434102129022961e+01, 0.000000000000000000e+00, 1.870579876075185830e-09
7.328245331389042860e+01, 0.000000000000000000e+00, 2.311406093859682370e-09
7.498942093324561142e+01, 0.000000000000000000e+00, 2.852147851897087095e-09
7.673614893618191957e+01, 0.000000000000000000e+00, 3.514509687049045738e-09
7.852356346100721396e+01, 0.000000000000000000e+00, 4.324695509437548846e-09
8.035261221856174529e+01, 0.000000000000000000e+00, 5.314293896770030791e-09
8.222426499470714134e+01, 0.000000000000000000e+00, 6.521327562690993220e-09
8.413951416451949683e+01, 0.000000000000000000e+00, 7.991495422126895417e-09
8.609937521846005382e+01, 0.000000000000000000e+00, 9.779640208306140751e-09
8.810488730080140840e+01, 0.000000000000000000e+00, 1.195147977819701926e-08
9.015711376059569204e+01, 0.000000000000000000e+00, 1.458564615974706579e-08
9.225714271547631995e+01, 0.000000000000000000e+00, 1.777608313221559601e-08
9.440608762859234560e+01, 0.000000000000000000e+00, 2.163486078601145615e-08
9.660508789898133841e+01, 0.000000000000000000e+00, 2.629547419859044502e-08
9.885530946569389243e+01, 0.000000000000000000e+00, 3.191670318709018412e-08
1.011579454259898654e+02, 0.000000000000000000e+00, 3.868712120068833324e-08
1.035142166679344484e+02, 0.000000000000000000e+00, 4.683035392391098748e-08
1.059253725177289027e+02, 0.000000000000000000e+00, 5.661120221801163757e-08
1.083926914021204198e+02, 0.000000000000000000e+00, 6.834275981102759287e-08
1.109174815262401239e+02, 0.000000000000000000e+00, 8.239467378807540022e-08
1.135010815672314664e+02, 0.000000000000000000e+00, 9.920271566605754554e-08
1.161448613840342858e+02, 0.000000000000000000e+00, 1.192798527780212415e-07
1.188502227437018064e+02, 0.000000000000000000e+00, 1.432290341294653158e-07
1.216186000646368228e+02, 0.000000000000000000e+00, 1.717579319247604588e-07
1.244514611771384693e+02, 0.000000000000000000e+00, 2.056959099398937303e-07
1.273503081016662151e+02, 0.000000000000000000e+00, 2.460135229049709356e-07
1.303166778452299184e+02, 0.000000000000000000e+00, 2.938448874621709633e-07
1.333521432163324221e+02, 0.000000000000000000e+00, 3.505133051464586716e-07
1.364583136588924219e+02, 0.000000000000000000e+00, 4.175605615329534067e-07
1.396368361055938010e+02, 0.000000000000000000e+00, 4.967803734655350338e-07
1.428893958511102653e+02, 0.000000000000000000e+00, 5.902565081440296723e-07
1.462177174456718660e+02, 0.000000000000000000e+00, 7.004061544284615393e-07
1.496235656094433466e+02, 0.000000000000000000e+00, 8.300291876822508308e-07
1.531087461682030835e+02, 0.000000000000000000e+00, 9.823640355367975904e-07
1.566751070108149122e+02, 0.000000000000000000e+00, 1.161150922986515822e-06
1.603245390690042314e+02, 0.000000000000000000e+00, 1.370703351359097968e-06
1.640589773199539252e+02, 0.000000000000000000e+00, 1.615988747252578251e-06
1.678804018122561104e+02, 0.000000000000000000e+00, 1.902719304361670095e-06
1.717908387157588379e+02, 0.000000000000000000e+00, 2.237454133411629767e-06
1.757923613958693352e+02, 0.000000000000000000e+00, 2.627713933073325832e-06
1.798870915128787829e+02, 0.000000000000000000e+00, 3.082109497474189939e-06
1.840772001468956773e+02, 0.000000000000000000e+00, 3.610485484341936039e-06
1.883649089489800588e+02, 0.000000000000000000e+00, 4.224080980433983224e-06
1.927524913190937355e+02, 0.000000000000000000e+00, 4.935708518514218251e-06
1.972422736114854160e+02, 0.000000000000000000e+00, 5.759953322215984711e-06
2.018366363681562348e+02, 0.000000000000000000e+00, 6.713394680118156160e-06
2.065380155810529743e+02, 0.000000000000000000e+00, 7.814851478945589343e-06
2.113489039836646270e+02, 0.000000000000000000e+00, 9.085654056702155044e-06
2.162718523727020852e+02, 0.000000000000000000e+00, 1.054994466888924084e-05
2.213094709605637149e+02, 0.000000000000000000e+00, 1.223500899256171431e-05
2.264644307593060262e+02, 0.000000000000000000e+00, 1.417164122709696719e-05
2.317394649968478006e+02, 0.000000000000000000e+00, 1.639454547738789791e-05
2.371373705661656004e+02, 0.000000000000000000e+00, 1.894277623481408263e-05
2.426610095082415057e+02, 0.000000000000000000e+00, 2.186022089048468973e-05
2.483133105295571283e+02, 0.000000000000000000e+00, 2.519612733032833610e-05
2.540972705549304749e+02, 0.000000000000000000e+00, 2.900567976909713578e-05
2.600159563165273084e+02, 0.000000000000000000e+00, 3.335062607260255827e-05
2.660725059798809298e+02, 0.000000000000000000e+00, 3.829995990225774417e-05
2.722701308077913609e+02, 0.000000000000000000e+00, 4.393066108065667548e-05
2.786121168629770182e+02, 0.000000000000000000e+00, 5.032849762818526437e-05
2.851018267503910693e+02, 0.000000000000000000e+00, 5.758889294520325771e-05
2.917427014001166867e+02, 0.000000000000000000e+00, 6.581786162449174940e-05
2.985382618917961395e+02, 0.000000000000000000e+00, 7.513301735269881391e-05
3.054921113215513628e+02, 0.000000000000000000e+00, 8.566465631177173294e-05
3.126079367123956558e+02, 0.000000000000000000e+00, 9.755691941520705296e-05
3.198895109691398488e+02, 0.000000000000000000e+00, 1.109690365782300833e-04
3.273406948788383488e+02, 0.000000000000000000e+00, 1.260766560994057385e-04
3.349654391578276886e+02, 0.000000000000000000e+00, 1.430732619990093921e-04
3.427677865464506226e+02, 0.000000000000000000e+00, 1.621716819473306530e-04
3.507518739525680189e+02, 0.000000000000000000e+00, 1.836056881196059887e-04
3.589219346450054218e+02, 0.000000000000000000e+00, 2.076316929863094001e-04
3.672823004980847372e+02, 0.000000000000000000e+00, 2.345305416505969799e-04
3.758374042884440769e+02, 0.000000000000000000e+00, 2.646094019247095114e-04
3.845917820453536820e+02, 2.345107540596104664e-19, 2.982037528268033149e-04
3.935500754557773462e+02, 5.779382567468493445e-19, 3.356794716368640265e-04
4.027170343254592240e+02, 1.294402514821997062e-18, 3.774350190512740341e-04
4.120975190973301210e+02, 2.754682281688467707e-18, 4.239037212862380361e-04
4.216965034285823890e+02, 5.651423652524286871e-18, 4.755561472861994298e-04
4.315190768277651614e+02, 1.124641493914450039e-17, 5.329025783885938837e-04
4.415704473533126588e+02, 2.178062999338056671e-17, 5.964955669717457573e-04
4.518559443749222737e+02, 4.113891709620638384e-17, 6.669325796819004261e-04
4.623810213992605327e+02, 7.590342737097652092e-17, 7.448587200011837174e-04
4.731512589614804369e+02, 1.369880007910670520e-16, 8.309695237058779046e-04
4.841723675840995611e+02, 2.421240323447034534e-16, 9.260138200009130358e-04
4.954501908047901679e+02, 4.195722734984902552e-16, 1.030796649754385768e-03
5.069907082747045592e+02, 7.135713917191755389e-16, 1.146182231379998858e-03
5.188000389289611576e+02, 1.192211536552226240e-15, 1.273096963527792311e-03
5.308844442309886063e+02, 1.958650772213456773e-15, 1.412532452794612765e-03
5.432503314924331335e+02, 3.166888636145544286e-15, 1.565548553289224923e-03
5.559042572704038321e+02, 5.043693666286994076e-15, 1.733276403813251458e-03
5.688529308438414773e+02, 7.918776418116277780e-15, 1.916921447120568467e-03
5.821032177708717654e+02, 1.226594087310740803e-14, 2.117766414595526839e-03
5.956621435290105637e+02, 1.875878119440596849e-14, 2.337174258551505315e-03
6.095368972401695373e+02, 2.834557801751518730e-14, 2.576591013081370226e-03
6.237348354824192711e+02, 4.234946757651148855e-14, 2.837548563384043043e-03
6.382634861905492016e+02, 6.260180897444633608e-14, 3.121667302619480101e-03
6.531305526474724275e+02, 9.161908761327089221e-14, 3.430658653906925194e-03
6.683439175686144154e+02, 1.328368256201266396e-13, 3.766327434847517672e-03
6.839116472814295093e+02, 1.909180188866782935e-13, 4.130574040381749731e-03
6.998419960022732766e+02, 2.721588224105724360e-13, 4.525396419938211914e-03
7.161434102129021539e+02, 3.850208442170407360e-13, 4.952891823561571434e-03
7.328245331389040302e+02, 5.408278167690151017e-13, 5.415258291459364506e-03
7.498942093324560574e+02, 7.546749805110284276e-13, 5.914795861424783537e-03
7.673614893618188262e+02, 1.046612679787670343e-12, 6.453907467988740689e-03
7.852356346100721112e+02, 1.443181936206707781e-12, 7.035099507284085785e-03
8.035261221856170550e+02, 1.979399683398580078e-12, 7.660982042202599263e-03
8.222426499470715271e+02, 2.701315525983915472e-12, 8.334268621722791884e-03
8.413951416451949399e+02, 3.669290977242157633e-12, 9.057775690605764096e-03
8.609937521846010213e+02, 4.962186820235885238e-12, 9.834421564113687494e-03
8.810488730080140840e+02, 6.682685238309897213e-12, 1.066722494573178574e-02
9.015711376059573468e+02, 8.964021385369307950e-12, 1.155930296493989928e-02
9.225714271547631142e+02, 1.197845481572667775e-11, 1.251386871502893280e-02
9.440608762859238823e+02, 1.594787532341648331e-11, 1.353422827197803789e-02
9.660508789898134410e+02, 2.115701083494824294e-11, 1.462377717571397562e-02
9.885530946569393791e+02, 2.796978754883177532e-11, 1.578599636108090482e-02
1.011579454259898625e+03, 3.684948484112466766e-11, 1.702444752227746244e-02
1.035142166679344427e+03, 4.838342974567947028e-11, 1.834276790276904642e-02
1.059253725177288970e+03, 6.331308798597666292e-11, 1.974466450055879091e-02
1.083926914021204311e+03, 8.257053028878290556e-11, 2.123390768427628472e-02
1.109174815262401353e+03, 1.073223834271728541e-10, 2.281432421772922048e-02
1.135010815672315857e+03, 1.390225141757644214e-10, 2.448978969250437468e-02
1.161448613840342887e+03, 1.794748398382150566e-10, 2.626422037346663046e-02
1.188502227437019201e+03, 2.309078095121446394e-10, 2.814156446298263919e-02
1.216186000646368257e+03, 2.960622537716022291e-10, 3.012579279594190459e-02
1.244514611771384580e+03, 3.782944544111886833e-10, 3.222088897663108464e-02
1.273503081016662009e+03, 4.816964376201221376e-10, 3.443083897913799818e-02
1.303166778452299013e+03, 6.112356399303364685e-10, 3.675962022676135948e-02
1.333521432163324562e+03, 7.729162333679002048e-10, 3.921119018121693028e-02
1.364583136588924162e+03, 9.739645200294948708e-10, 4.178947446360320450e-02
1.396368361055938067e+03, 1.223040913357279677e-09, 4.449835454388202660e-02
1.428893958511102710e+03, 1.530481108797405798e-09, 4.734165502971774547e-02
1.462177174456718831e+03, 1.908569106676220094e-09, 5.032313059767234281e-02
1.496235656094433352e+03, 2.371844779814644690e-09, 5.344645260202769005e-02
1.531087461682030835e+03, 2.937448674751940959e-09, 5.671519541380169033e-02
1.566751070108148951e+03, 3.625506692712939994e-09, 6.013282252999877647e-02
1.603245390690042086e+03, 4.459557212984825854e-09, 6.370267250882312438e-02
1.640589773199539195e+03, 5.467023092254927768e-09, 6.742794478175814787e-02
1.678804018122561274e+03, 6.679730796947149636e-09, 7.131168539601535905e-02
1.717908387157588095e+03, 8.134478699694706471e-09, 7.535677274701123307e-02
1.757923613958693522e+03, 9.873656294116741650e-09, 7.956590335865264263e-02
1.798870915128788056e+03, 1.194591575375315039e-08, 8.394157777234174944e-02
1.840772001468956887e+03, 1.440689688092947319e-08, 8.848608660145454441e-02
1.883649089489800872e+03, 1.732000606461371553e-08, 9.320149682295893190e-02
1.927524913190937241e+03, 2.075724938653526511e-08, 9.808963835582540369e-02
1.972422736114853933e+03, 2.480011949920523868e-08, 1.031520910026280380e-01
2.018366363681562461e+03, 2.954053533399737668e-08, 1.083901718028026234e-01
2.065380155810529686e+03, 3.508183310878684267e-08, 1.138049228721460804e-01
2.113489039836648317e+03, 4.153980647457653730e-08, 1.193970997764644548e-01
2.162718523727020965e+03, 4.904379300423220259e-08, 1.251671605132883003e-01
2.213094709605637036e+03, 5.773780355623611133e-08, 1.311152551416394640e-01
2.264644307593060148e+03, 6.778169039350517467e-08, 1.372412161314921220e-01
2.317394649968478461e+03, 7.935234926738082931e-08, 1.435445494778926634e-01
2.371373705661656004e+03, 9.264495002924079234e-08, 1.500244266304803509e-01
2.426610095082415228e+03, 1.078741897030160523e-07, 1.566796772853890629e-01
2.483133105295571113e+03, 1.252755613600144254e-07, 1.635087830907799022e-01
2.540972705549304919e+03, 1.451066315649620970e-07, 1.705098722917146314e-01
2.600159563165273084e+03, 1.676483186784003695e-07, 1.776807153718975019e-01
2.660725059798809070e+03, 1.932061638136270254e-07, 1.850187216985864358e-01
2.722701308077913382e+03, 2.221115859076243381e-07, 1.925209372282828679e-01
2.786121168629770182e+03, 2.547231120028463549e-07, 2.001840432693254568e-01
2.851018267503910465e+03, 2.914275736554233415e-07, 2.080043563448512323e-01
2.917427014001167208e+03, 3.326412601840120422e-07, 2.159778291471080025e-01
2.985382618917961281e+03, 3.788110194747122890e-07, 2.241000526148589633e-01
3.054921113215513287e+03, 4.304152970485681266e-07, 2.323662591264902821e-01
3.126079367123956672e+03, 4.879651042406643701e-07, 2.407713268060274470e-01
3.198895109691398375e+03, 5.520049065745770459e-07, 2.493097849435681468e-01
3.273406948788383943e+03, 6.231134237632510143e-07, 2.579758205278913641e-01
3.349654391578276773e+03, 7.019043330837089311e-07, 2.667632858471662982e-01
3.427677865464505885e+03, 7.890268685509260440e-07, 2.756657071800306391e-01
3.507518739525680758e+03, 8.851663087050495579e-07, 2.846762945108234355e-01
3.589219346450054672e+03, 9.910443467051047961e-07, 2.937879522759103690e-01
3.672823004980847145e+03, 1.107419336970337042e-06, 3.029932910768732834e-01
